#{"t_start": 1769183404.058898, "env_id": "FetchReachDense-v4"}
r,l,t
-0.602064,50,210.343249
-0.556319,50,210.571553
-0.574002,50,210.799083
-0.820179,50,211.024932
-0.634453,50,211.262185
-1.176336,50,211.499022
-2.702047,50,211.727299
-1.794288,50,211.954027
-1.133291,50,212.187656
-0.78885,50,212.414082
-0.780583,50,212.645132
-0.717709,50,212.872165
-0.5907,50,213.105202
-1.3829,50,213.330809
-1.558748,50,213.55754
-0.905955,50,213.784356
-0.502151,50,214.015916
-0.872301,50,214.240895
-0.751131,50,214.470081
-0.713938,50,214.697392
-0.850119,50,214.929774
-0.954133,50,215.159828
-0.668037,50,215.386103
-0.735765,50,215.610292
-0.489013,50,215.842147
-0.654553,50,216.066838
-0.816961,50,216.292447
-0.741189,50,216.518213
-0.539117,50,216.75029
-1.543033,50,216.983143
-1.05327,50,217.208875
-2.175886,50,217.440877
-1.014385,50,217.673598
-1.250596,50,217.905169
-1.752812,50,218.131604
-1.493004,50,218.363765
-0.902208,50,218.594098
-0.55899,50,218.820319
-0.638409,50,219.04794
-1.145184,50,219.282445
-0.744625,50,219.515215
-0.79382,50,219.743365
-0.991363,50,219.970294
-0.787442,50,220.194413
-0.642603,50,220.424752
-1.534735,50,220.656131
-1.557779,50,220.881037
-1.367639,50,221.106199
-0.842511,50,221.342458
-0.584382,50,221.568434
-0.528221,50,221.794572
-0.70307,50,222.022162
-0.861195,50,222.254613
-0.815626,50,222.483793
